lemma,inflect_type,pos,case,form
sara,17,S,sg n,sara
sara,17,S,sg g,sara
sara,17,S,sg p,sara
sasi,17,S,sg n,sasi
sasi,17,S,sg g,sasi
sasi,17,S,sg p,sasi
savi,17,S,sg n,savi
savi,17,S,sg g,savi
savi,17,S,sg p,savi
segu,17,S,sg n,segu
segu,17,S,sg g,segu
segu,17,S,sg p,segu
semu,17,S,sg n,semu
semu,17,S,sg g,semu
semu,17,S,sg p,semu
sibi,17,S,sg n,sibi
sibi,17,S,sg g,sibi
sibi,17,S,sg p,sibi
sigi,17,S,sg n,sigi
sigi,17,S,sg g,sigi
sigi,17,S,sg p,sigi
sira,17,S,sg n,sira
sira,17,S,sg g,sira
sira,17,S,sg p,sira
sisu,17,S,sg n,sisu
sisu,17,S,sg g,sisu
sisu,17,S,sg p,sisu
sobi,17,S,sg n,sobi
sobi,17,S,sg g,sobi
sobi,17,S,sg p,sobi
sodi,17,S,sg n,sodi
sodi,17,S,sg g,sodi
sodi,17,S,sg p,sodi
soga,17,S,sg n,soga
soga,17,S,sg g,soga
soga,17,S,sg p,soga
soja,17,S,sg n,soja
soja,17,S,sg g,soja
soja,17,S,sg p,soja
soni,17,S,sg n,soni
soni,17,S,sg g,soni
soni,17,S,sg p,soni
soru,17,S,sg n,soru
soru,17,S,sg g,soru
soru,17,S,sg p,soru
sudu,17,S,sg n,sudu
sudu,17,S,sg g,sudu
sudu,17,S,sg p,sudu
sula,17,S,sg n,sula
sula,17,S,sg g,sula
sula,17,S,sg p,sula
suli,17,S,sg n,suli
suli,17,S,sg g,suli
suli,17,S,sg p,suli
suma,17,S,sg n,suma
suma,17,S,sg g,suma
suma,17,S,sg p,suma
sumu,17,S,sg n,sumu
sumu,17,S,sg g,sumu
sumu,17,S,sg p,sumu
suru,17,S,sg n,suru
suru,17,S,sg g,suru
suru,17,S,sg p,suru
suva,17,S,sg n,suva
suva,17,S,sg g,suva
suva,17,S,sg p,suva
sõba,17,S,sg n,sõba
sõba,17,S,sg g,sõba
sõba,17,S,sg p,sõba
sõna,17,S,sg n,sõna
sõna,17,S,sg g,sõna
sõna,17,S,sg p,sõna
säga,17,S,sg n,säga
säga,17,S,sg g,säga
säga,17,S,sg p,säga
sära,17,S,sg n,sära
sära,17,S,sg g,sära
sära,17,S,sg p,sära
säri,17,S,sg n,säri
säri,17,S,sg g,säri
säri,17,S,sg p,säri
säsi,17,S,sg n,säsi
säsi,17,S,sg g,säsi
säsi,17,S,sg p,säsi
südi,17,A,sg n,südi
südi,17,A,sg g,südi
südi,17,A,sg p,südi
taba,17,S,sg n,taba
taba,17,S,sg g,taba
taba,17,S,sg p,taba
tabu,17,S,sg n,tabu
tabu,17,S,sg g,tabu
tabu,17,S,sg p,tabu
tagid,17,S,sg n,tagi
tagid,17,S,sg g,tagi
tagid,17,S,sg p,tagi
tagi,17,S,sg n,tagi
tagi,17,S,sg g,tagi
tagi,17,S,sg p,tagi
taju,17,S,sg n,taju
taju,17,S,sg g,taju
taju,17,S,sg p,taju
tala,17,S,sg n,tala
tala,17,S,sg g,tala
tala,17,S,sg p,tala
tali,17,S,sg n,tali
tali,17,S,sg g,tali
tali,17,S,sg p,tali
tali,17,S,sg g,talve
tali,17,S,sg p,talve
tali,17,S,sg ill,talve
talu,17,S,sg n,talu
talu,17,S,sg g,talu
talu,17,S,sg p,talu
tanu,17,S,sg n,tanu
tanu,17,S,sg g,tanu
tanu,17,S,sg p,tanu
tara,17,S,sg n,tara
tara,17,S,sg g,tara
tara,17,S,sg p,tara
taru,17,S,sg n,taru
taru,17,S,sg g,taru
taru,17,S,sg p,taru
tasu,17,S,sg n,tasu
tasu,17,S,sg g,tasu
tasu,17,S,sg p,tasu
tava,17,S,sg n,tava
tava,17,S,sg g,tava
tava,17,S,sg p,tava
tera,17,S,sg n,tera
tera,17,S,sg g,tera
tera,17,S,sg p,tera
tiba,17,S,sg n,tiba
tiba,17,S,sg g,tiba
tiba,17,S,sg p,tiba
tibu,17,S,sg n,tibu
tibu,17,S,sg g,tibu
tibu,17,S,sg p,tibu
tihi,17,S,sg n,tihi
tihi,17,S,sg g,tihi
tihi,17,S,sg p,tihi
tihu,17,S,sg n,tihu
tihu,17,S,sg g,tihu
tihu,17,S,sg p,tihu
tila,17,S,sg n,tila
tila,17,S,sg g,tila
tila,17,S,sg p,tila
tilulilu,17,S,sg n,tilulilu
tilulilu,17,S,sg g,tilulilu
tilulilu,17,S,sg p,tilulilu
tina,17,S,sg n,tina
tina,17,S,sg g,tina
tina,17,S,sg p,tina
tiri,17,S,sg n,tiri
tiri,17,S,sg g,tiri
tiri,17,S,sg p,tiri
tobi,17,S,sg n,tobi
tobi,17,S,sg g,tobi
tobi,17,S,sg p,tobi
tobu,17,S,sg n,tobu
tobu,17,S,sg g,tobu
tobu,17,S,sg p,tobu
togu,17,S,sg n,togu
togu,17,S,sg g,togu
togu,17,S,sg p,togu
tohuvabohu,17,S,sg n,tohuvabohu
tohuvabohu,17,S,sg g,tohuvabohu
tohuvabohu,17,S,sg p,tohuvabohu
tola,17,S,sg n,tola
tola,17,S,sg g,tola
tola,17,S,sg p,tola
toru,17,S,sg n,toru
toru,17,S,sg g,toru
toru,17,S,sg p,toru
tragi,17,S,sg n,tragi
tragi,17,S,sg g,tragi
tragi,17,S,sg p,tragi
truba,17,S,sg n,truba
truba,17,S,sg g,truba
truba,17,S,sg p,truba
träna,17,S,sg n,träna
träna,17,S,sg g,träna
träna,17,S,sg p,träna
träni,17,S,sg n,träni
träni,17,S,sg g,träni
träni,17,S,sg p,träni
tudi,17,S,sg n,tudi
tudi,17,S,sg g,tudi
tudi,17,S,sg p,tudi
tuju,17,S,sg n,tuju
tuju,17,S,sg g,tuju
tuju,17,S,sg p,tuju
tulu,17,S,sg n,tulu
tulu,17,S,sg g,tulu
tulu,17,S,sg p,tulu
tuvi,17,S,sg n,tuvi
tuvi,17,S,sg g,tuvi
tuvi,17,S,sg p,tuvi
tõru,17,S,sg n,tõru
tõru,17,S,sg g,tõru
tõru,17,S,sg p,tõru
tädi,17,S,sg n,tädi
tädi,17,S,sg g,tädi
tädi,17,S,sg p,tädi
tära,17,S,sg n,tära
tära,17,S,sg g,tära
tära,17,S,sg p,tära
töbi,17,S,sg n,töbi
töbi,17,S,sg g,töbi
töbi,17,S,sg p,töbi
tüli,17,S,sg n,tüli
tüli,17,S,sg g,tüli
tüli,17,S,sg p,tüli
tüma,17,A,sg n,tüma
tüma,17,A,sg g,tüma
tüma,17,A,sg p,tüma
türa,17,S,sg n,türa
türa,17,S,sg g,türa
türa,17,S,sg p,türa
udu,17,S,sg n,udu
udu,17,S,sg g,udu
udu,17,S,sg p,udu
uju,17,S,sg n,uju
uju,17,S,sg g,uju
uju,17,S,sg p,uju
usutelu,17,S,sg n,usutelu
usutelu,17,S,sg g,usutelu
usutelu,17,S,sg p,usutelu
vaba,17,A,sg n,vaba
vaba,17,A,sg g,vaba
vaba,17,A,sg p,vaba
vada,17,S,sg n,vada
vada,17,S,sg g,vada
vada,17,S,sg p,vada
vadi,17,S,sg n,vadi
vadi,17,S,sg g,vadi
vadi,17,S,sg p,vadi
vaga,17,A,sg n,vaga
vaga,17,A,sg g,vaga
vaga,17,A,sg p,vaga
vaha,17,S,sg n,vaha
vaha,17,S,sg g,vaha
vaha,17,S,sg p,vaha
valu,17,S,sg n,valu
valu,17,S,sg g,valu
valu,17,S,sg p,valu
vana,17,S,sg n,vana
vana,17,S,sg g,vana
vana,17,S,sg p,vana
varad,17,S,sg n,vara
varad,17,S,sg g,vara
varad,17,S,sg p,vara
varu,17,S,sg n,varu
varu,17,S,sg g,varu
varu,17,S,sg p,varu
veni,17,S,sg n,veni
veni,17,S,sg g,veni
veni,17,S,sg p,veni
vibu,17,S,sg n,vibu
vibu,17,S,sg g,vibu
vibu,17,S,sg p,vibu
vidu,17,S,sg n,vidu
vidu,17,S,sg g,vidu
vidu,17,S,sg p,vidu
viha,17,S,sg n,viha
viha,17,S,sg g,viha
viha,17,S,sg p,viha
vilu,17,S,sg n,vilu
vilu,17,S,sg g,vilu
vilu,17,S,sg p,vilu
vina,17,S,sg n,vina
vina,17,S,sg g,vina
vina,17,S,sg p,vina
vinu,17,S,sg n,vinu
vinu,17,S,sg g,vinu
vinu,17,S,sg p,vinu
vira,17,S,sg n,vira
vira,17,S,sg g,vira
vira,17,S,sg p,vira
visa,17,A,sg n,visa
visa,17,A,sg g,visa
visa,17,A,sg p,visa
vlogi,17,S,sg n,vlogi
vlogi,17,S,sg g,vlogi
vlogi,17,S,sg p,vlogi
voha,17,S,sg n,voha
voha,17,S,sg g,voha
voha,17,S,sg p,voha
voli,17,S,sg n,voli
voli,17,S,sg g,voli
voli,17,S,sg p,voli
võlu,17,S,sg n,võlu
võlu,17,S,sg g,võlu
võlu,17,S,sg p,võlu
võra,17,S,sg n,võra
võra,17,S,sg g,võra
võra,17,S,sg p,võra
võru,17,S,sg n,võru
võru,17,S,sg g,võru
võru,17,S,sg p,võru
võsa,17,S,sg n,võsa
võsa,17,S,sg g,võsa
võsa,17,S,sg p,võsa
välu,17,S,sg n,välu
välu,17,S,sg g,välu
välu,17,S,sg p,välu
õli,17,S,sg n,õli
õli,17,S,sg g,õli
õli,17,S,sg p,õli
õnnitelu,17,S,sg n,õnnitelu
õnnitelu,17,S,sg g,õnnitelu
õnnitelu,17,S,sg p,õnnitelu
äri,17,S,sg n,äri
äri,17,S,sg g,äri
äri,17,S,sg p,äri
üdi,17,S,sg n,üdi
üdi,17,S,sg g,üdi
üdi,17,S,sg p,üdi
aatrium,19|2,S,sg g,aatriumi
aatrium,19|2,S,sg p,aatriumi
aatrium,19|2,S,sg ill,aatriumi
abituurium,19|2,S,sg g,abituuriumi
abituurium,19|2,S,sg p,abituuriumi
abituurium,19|2,S,sg ill,abituuriumi
akordion,19|2,S,sg g,akordioni
akordion,19|2,S,sg p,akordioni
akordion,19|2,S,sg ill,akordioni
akvaarium,19|2,S,sg g,akvaariumi
akvaarium,19|2,S,sg p,akvaariumi
akvaarium,19|2,S,sg ill,akvaariumi
akvatoorium,19|2,S,sg g,akvatooriumi
akvatoorium,19|2,S,sg p,akvatooriumi
akvatoorium,19|2,S,sg ill,akvatooriumi
alluuvium,19|2,S,sg g,alluuviumi
alluuvium,19|2,S,sg p,alluuviumi
alluuvium,19|2,S,sg ill,alluuviumi
alumiinium,19|2,S,sg g,alumiiniumi
alumiinium,19|2,S,sg p,alumiiniumi
alumiinium,19|2,S,sg ill,alumiiniumi
ambulatoorium,19|2,S,sg g,ambulatooriumi
ambulatoorium,19|2,S,sg p,ambulatooriumi
ambulatoorium,19|2,S,sg ill,ambulatooriumi
ammoonium,19|2,S,sg g,ammooniumi
ammoonium,19|2,S,sg p,ammooniumi
ammoonium,19|2,S,sg ill,ammooniumi
auditoorium,19|2,S,sg g,auditooriumi
auditoorium,19|2,S,sg p,auditooriumi
auditoorium,19|2,S,sg ill,auditooriumi
baarium,19|2,S,sg g,baariumi
baarium,19|2,S,sg p,baariumi
baarium,19|2,S,sg ill,baariumi
bastion,19|2,S,sg g,bastioni
bastion,19|2,S,sg p,bastioni
bastion,19|2,S,sg ill,bastioni
berüllium,19|2,S,sg g,berülliumi
berüllium,19|2,S,sg p,berülliumi
berüllium,19|2,S,sg ill,berülliumi
deliirium,19|2,S,sg g,deliiriumi
deliirium,19|2,S,sg p,deliiriumi
deliirium,19|2,S,sg ill,deliiriumi
deluuvium,19|2,S,sg g,deluuviumi
deluuvium,19|2,S,sg p,deluuviumi
deluuvium,19|2,S,sg ill,deluuviumi
dendraarium,19|2,S,sg g,dendraariumi
dendraarium,19|2,S,sg p,dendraariumi
dendraarium,19|2,S,sg ill,dendraariumi
depositoorium,19|2,S,sg g,depositooriumi
depositoorium,19|2,S,sg p,depositooriumi
depositoorium,19|2,S,sg ill,depositooriumi
deuteerium,19|2,S,sg g,deuteeriumi
deuteerium,19|2,S,sg p,deuteeriumi
deuteerium,19|2,S,sg ill,deuteeriumi
donžuan,19|2,S,sg g,donžuani
donžuan,19|2,S,sg p,donžuani
donžuan,19|2,S,sg ill,donžuani
eluuvium,19|2,S,sg g,eluuviumi
eluuvium,19|2,S,sg p,eluuviumi
eluuvium,19|2,S,sg ill,eluuviumi
epimeedium,19|2,S,sg g,epimeediumi
epimeedium,19|2,S,sg p,epimeediumi
epimeedium,19|2,S,sg ill,epimeediumi
evangeelium,19|2,S,sg g,evangeeliumi
evangeelium,19|2,S,sg p,evangeeliumi
evangeelium,19|2,S,sg ill,evangeeliumi
foolium,19|2,S,sg g,fooliumi
foolium,19|2,S,sg p,fooliumi
foolium,19|2,S,sg ill,fooliumi
gallium,19|2,S,sg g,galliumi
gallium,19|2,S,sg p,galliumi
gallium,19|2,S,sg ill,galliumi
ganglion,19|2,S,sg g,ganglioni
ganglion,19|2,S,sg p,ganglioni
ganglion,19|2,S,sg ill,ganglioni
geraanium,19|2,S,sg g,geraaniumi
geraanium,19|2,S,sg p,geraaniumi
geraanium,19|2,S,sg ill,geraaniumi
germaanium,19|2,S,sg g,germaaniumi
germaanium,19|2,S,sg p,germaaniumi
germaanium,19|2,S,sg ill,germaaniumi
gerundium,19|2,S,sg g,gerundiumi
gerundium,19|2,S,sg p,gerundiumi
gerundium,19|2,S,sg ill,gerundiumi
gümnaasium,19|2,S,sg g,gümnaasiumi
gümnaasium,19|2,S,sg p,gümnaasiumi
gümnaasium,19|2,S,sg ill,gümnaasiumi
harmoonium,19|2,S,sg g,harmooniumi
harmoonium,19|2,S,sg p,harmooniumi
harmoonium,19|2,S,sg ill,harmooniumi
heelium,19|2,S,sg g,heeliumi
heelium,19|2,S,sg p,heeliumi
heelium,19|2,S,sg ill,heeliumi
herbaarium,19|2,S,sg g,herbaariumi
herbaarium,19|2,S,sg p,herbaariumi
herbaarium,19|2,S,sg ill,herbaariumi
illuuvium,19|2,S,sg g,illuuviumi
illuuvium,19|2,S,sg p,illuuviumi
illuuvium,19|2,S,sg ill,illuuviumi
impeerium,19|2,S,sg g,impeeriumi
impeerium,19|2,S,sg p,impeeriumi
impeerium,19|2,S,sg ill,impeeriumi
insektaarium,19|2,S,sg g,insektaariumi
insektaarium,19|2,S,sg p,insektaariumi
insektaarium,19|2,S,sg ill,insektaariumi
instrumentaarium,19|2,S,sg g,instrumentaariumi
instrumentaarium,19|2,S,sg p,instrumentaariumi
instrumentaarium,19|2,S,sg ill,instrumentaariumi
interluudium,19|2,S,sg g,interluudiumi
interluudium,19|2,S,sg p,interluudiumi
interluudium,19|2,S,sg ill,interluudiumi
intermeedium,19|2,S,sg g,intermeediumi
intermeedium,19|2,S,sg p,intermeediumi
intermeedium,19|2,S,sg ill,intermeediumi
iriidium,19|2,S,sg g,iriidiumi
iriidium,19|2,S,sg p,iriidiumi
iriidium,19|2,S,sg ill,iriidiumi
jaaguar,19|2,S,sg g,jaaguari
jaaguar,19|2,S,sg p,jaaguari
jaaguar,19|2,S,sg ill,jaaguari
jaanuar,19|2,S,sg g,jaanuari
jaanuar,19|2,S,sg p,jaanuari
jaanuar,19|2,S,sg ill,jaanuari
juunior,19|2,S,sg g,juuniori
juunior,19|2,S,sg p,juuniori
juunior,19|2,S,sg ill,juuniori
kaadmium,19|2,S,sg g,kaadmiumi
kaadmium,19|2,S,sg p,kaadmiumi
kaadmium,19|2,S,sg ill,kaadmiumi
kaalium,19|2,S,sg g,kaaliumi
kaalium,19|2,S,sg p,kaaliumi
kaalium,19|2,S,sg ill,kaaliumi
kaasuar,19|2,S,sg g,kaasuari
kaasuar,19|2,S,sg p,kaasuari
kaasuar,19|2,S,sg ill,kaasuari
kaaviar,19|2,S,sg g,kaaviari
kaaviar,19|2,S,sg p,kaaviari
kaaviar,19|2,S,sg ill,kaaviari
kaguan,19|2,S,sg g,kaguani
kaguan,19|2,S,sg p,kaguani
kaguan,19|2,S,sg ill,kaguani
kakuam,19|2,S,sg g,kakuami
kakuam,19|2,S,sg p,kakuami
kakuam,19|2,S,sg ill,kakuami
kalendaarium,19|2,S,sg g,kalendaariumi
kalendaarium,19|2,S,sg p,kalendaariumi
kalendaarium,19|2,S,sg ill,kalendaariumi
kaltsium,19|2,S,sg g,kaltsiumi
kaltsium,19|2,S,sg p,kaltsiumi
kaltsium,19|2,S,sg ill,kaltsiumi
kambium,19|2,S,sg g,kambiumi
kambium,19|2,S,sg p,kambiumi
kambium,19|2,S,sg ill,kambiumi
kambrium,19|2,S,sg g,kambriumi
kambrium,19|2,S,sg p,kambriumi
kambrium,19|2,S,sg ill,kambriumi
kameeleon,19|2,S,sg g,kameeleoni
kameeleon,19|2,S,sg p,kameeleoni
kameeleon,19|2,S,sg ill,kameeleoni
karboliineum,19|2,S,sg g,karboliineumi
karboliineum,19|2,S,sg p,karboliineumi
karboliineum,19|2,S,sg ill,karboliineumi
klimakteerium,19|2,S,sg g,klimakteeriumi
klimakteerium,19|2,S,sg p,klimakteeriumi
klimakteerium,19|2,S,sg ill,klimakteeriumi
kolleegium,19|2,S,sg g,kolleegiumi
kolleegium,19|2,S,sg p,kolleegiumi
kolleegium,19|2,S,sg ill,kolleegiumi
kollokvium,19|2,S,sg g,kollokviumi
kollokvium,19|2,S,sg p,kollokviumi
kollokvium,19|2,S,sg ill,kollokviumi
kolumbaarium,19|2,S,sg g,kolumbaariumi
kolumbaarium,19|2,S,sg p,kolumbaariumi
kolumbaarium,19|2,S,sg ill,kolumbaariumi
kommentaarium,19|2,S,sg g,kommentaariumi
kommentaarium,19|2,S,sg p,kommentaariumi
kommentaarium,19|2,S,sg ill,kommentaariumi
kompendium,19|2,S,sg g,kompendiumi
kompendium,19|2,S,sg p,kompendiumi
kompendium,19|2,S,sg ill,kompendiumi
kondomiinium,19|2,S,sg g,kondomiiniumi
kondomiinium,19|2,S,sg p,kondomiiniumi
kondomiinium,19|2,S,sg ill,kondomiiniumi
konservatoorium,19|2,S,sg g,konservatooriumi
konservatoorium,19|2,S,sg p,konservatooriumi
konservatoorium,19|2,S,sg ill,konservatooriumi
konsiilium,19|2,S,sg g,konsiiliumi
konsiilium,19|2,S,sg p,konsiiliumi
konsiilium,19|2,S,sg ill,konsiiliumi
konsistoorium,19|2,S,sg g,konsistooriumi
konsistoorium,19|2,S,sg p,konsistooriumi
konsistoorium,19|2,S,sg ill,konsistooriumi
konsortsium,19|2,S,sg g,konsortsiumi
konsortsium,19|2,S,sg p,konsortsiumi
konsortsium,19|2,S,sg ill,konsortsiumi
krematoorium,19|2,S,sg g,krematooriumi
krematoorium,19|2,S,sg p,krematooriumi
krematoorium,19|2,S,sg ill,krematooriumi
kriteerium,19|2,S,sg g,kriteeriumi
kriteerium,19|2,S,sg p,kriteeriumi
kriteerium,19|2,S,sg ill,kriteeriumi
kuratoorium,19|2,S,sg g,kuratooriumi
kuratoorium,19|2,S,sg p,kuratooriumi
kuratoorium,19|2,S,sg ill,kuratooriumi
kuuguar,19|2,S,sg g,kuuguari
kuuguar,19|2,S,sg p,kuuguari
kuuguar,19|2,S,sg ill,kuuguari
laboratoorium,19|2,S,sg g,laboratooriumi
laboratoorium,19|2,S,sg p,laboratooriumi
laboratoorium,19|2,S,sg ill,laboratooriumi
latifundium,19|2,S,sg g,latifundiumi
latifundium,19|2,S,sg p,latifundiumi
latifundium,19|2,S,sg ill,latifundiumi
leegion,19|2,S,sg g,leegioni
leegion,19|2,S,sg p,leegioni
leegion,19|2,S,sg ill,leegioni
lektoorium,19|2,S,sg g,lektooriumi
lektoorium,19|2,S,sg p,lektooriumi
lektoorium,19|2,S,sg ill,lektooriumi
leprosoorium,19|2,S,sg g,leprosooriumi
leprosoorium,19|2,S,sg p,leprosooriumi
leprosoorium,19|2,S,sg ill,leprosooriumi
liitium,19|2,S,sg g,liitiumi
liitium,19|2,S,sg p,liitiumi
liitium,19|2,S,sg ill,liitiumi
lütseum,19|2,S,sg g,lütseumi
lütseum,19|2,S,sg p,lütseumi
lütseum,19|2,S,sg ill,lütseumi
magneesium,19|2,S,sg g,magneesiumi
magneesium,19|2,S,sg p,magneesiumi
magneesium,19|2,S,sg ill,magneesiumi
martüürium,19|2,S,sg g,martüüriumi
martüürium,19|2,S,sg p,martüüriumi
martüürium,19|2,S,sg ill,martüüriumi
meedium,19|2,S,sg g,meediumi
meedium,19|2,S,sg p,meediumi
meedium,19|2,S,sg ill,meediumi
melhior,19|2,S,sg g,melhiori
melhior,19|2,S,sg p,melhiori
melhior,19|2,S,sg ill,melhiori
millennium,19|2,S,sg g,millenniumi
millennium,19|2,S,sg p,millenniumi
millennium,19|2,S,sg ill,millenniumi
ministeerium,19|2,S,sg g,ministeeriumi
ministeerium,19|2,S,sg p,ministeeriumi
ministeerium,19|2,S,sg ill,ministeeriumi
moratoorium,19|2,S,sg g,moratooriumi
moratoorium,19|2,S,sg p,moratooriumi
moratoorium,19|2,S,sg ill,moratooriumi
morfium,19|2,S,sg g,morfiumi
morfium,19|2,S,sg p,morfiumi
morfium,19|2,S,sg ill,morfiumi
muuseum,19|2,S,sg g,muuseumi
muuseum,19|2,S,sg p,muuseumi
muuseum,19|2,S,sg ill,muuseumi
müsteerium,19|2,S,sg g,müsteeriumi
müsteerium,19|2,S,sg p,müsteeriumi
müsteerium,19|2,S,sg ill,müsteeriumi
naatrium,19|2,S,sg g,naatriumi
naatrium,19|2,S,sg p,naatriumi
naatrium,19|2,S,sg ill,naatriumi
nukleon,19|2,S,sg g,nukleoni
nukleon,19|2,S,sg p,nukleoni
nukleon,19|2,S,sg ill,nukleoni
observatoorium,19|2,S,sg g,observatooriumi
observatoorium,19|2,S,sg p,observatooriumi
observatoorium,19|2,S,sg ill,observatooriumi
okeanaarium,19|2,S,sg g,okeanaariumi
okeanaarium,19|2,S,sg p,okeanaariumi
okeanaarium,19|2,S,sg ill,okeanaariumi
ookean,19|2,S,sg g,ookeani
ookean,19|2,S,sg p,ookeani
ookean,19|2,S,sg ill,ookeani
oopium,19|2,S,sg g,oopiumi
oopium,19|2,S,sg p,oopiumi
oopium,19|2,S,sg ill,oopiumi
oratoorium,19|2,S,sg g,oratooriumi
oratoorium,19|2,S,sg p,oratooriumi
oratoorium,19|2,S,sg ill,oratooriumi
ordoviitsium,19|2,S,sg g,ordoviitsiumi
ordoviitsium,19|2,S,sg p,ordoviitsiumi
ordoviitsium,19|2,S,sg ill,ordoviitsiumi
paavian,19|2,S,sg g,paaviani
paavian,19|2,S,sg p,paaviani
paavian,19|2,S,sg ill,paaviani
pansion,19|2,S,sg g,pansioni
pansion,19|2,S,sg p,pansioni
pansion,19|2,S,sg ill,pansioni
panteon,19|2,S,sg g,panteoni
panteon,19|2,S,sg p,panteoni
panteon,19|2,S,sg ill,panteoni
patrimoonium,19|2,S,sg g,patrimooniumi
patrimoonium,19|2,S,sg p,patrimooniumi
patrimoonium,19|2,S,sg ill,patrimooniumi
pedagoogium,19|2,S,sg g,pedagoogiumi
pedagoogium,19|2,S,sg p,pedagoogiumi
pedagoogium,19|2,S,sg ill,pedagoogiumi
pension,19|2,S,sg g,pensioni
pension,19|2,S,sg p,pensioni
pension,19|2,S,sg ill,pensioni
petrooleum,19|2,S,sg g,petrooleumi
petrooleum,19|2,S,sg p,petrooleumi
petrooleum,19|2,S,sg ill,petrooleumi
planetaarium,19|2,S,sg g,planetaariumi
planetaarium,19|2,S,sg p,planetaariumi
planetaarium,19|2,S,sg ill,planetaariumi
plutoonium,19|2,S,sg g,plutooniumi
plutoonium,19|2,S,sg p,plutooniumi
plutoonium,19|2,S,sg ill,plutooniumi
poloonium,19|2,S,sg g,polooniumi
poloonium,19|2,S,sg p,polooniumi
poloonium,19|2,S,sg ill,polooniumi
poodium,19|2,S,sg g,poodiumi
poodium,19|2,S,sg p,poodiumi
poodium,19|2,S,sg ill,poodiumi
postluudium,19|2,S,sg g,postluudiumi
postluudium,19|2,S,sg p,postluudiumi
postluudium,19|2,S,sg ill,postluudiumi
preluudium,19|2,S,sg g,preluudiumi
preluudium,19|2,S,sg p,preluudiumi
preluudium,19|2,S,sg ill,preluudiumi
presiidium,19|2,S,sg g,presiidiumi
presiidium,19|2,S,sg p,presiidiumi
presiidium,19|2,S,sg ill,presiidiumi
profülaktoorium,19|2,S,sg g,profülaktooriumi
profülaktoorium,19|2,S,sg p,profülaktooriumi
profülaktoorium,19|2,S,sg ill,profülaktooriumi
prooprium,19|2,S,sg g,proopriumi
prooprium,19|2,S,sg p,proopriumi
prooprium,19|2,S,sg ill,proopriumi
prostseenium,19|2,S,sg g,prostseeniumi
prostseenium,19|2,S,sg p,prostseeniumi
prostseenium,19|2,S,sg ill,prostseeniumi
purgatoorium,19|2,S,sg g,purgatooriumi
purgatoorium,19|2,S,sg p,purgatooriumi
purgatoorium,19|2,S,sg ill,purgatooriumi
raadium,19|2,S,sg g,raadiumi
raadium,19|2,S,sg p,raadiumi
raadium,19|2,S,sg ill,raadiumi
reekviem,19|2,S,sg g,reekviemi
reekviem,19|2,S,sg p,reekviemi
reekviem,19|2,S,sg ill,reekviemi
rosaarium,19|2,S,sg g,rosaariumi
rosaarium,19|2,S,sg p,rosaariumi
rosaarium,19|2,S,sg ill,rosaariumi
safian,19|2,S,sg g,safiani
safian,19|2,S,sg p,safiani
safian,19|2,S,sg ill,safiani
sanatoorium,19|2,S,sg g,sanatooriumi
sanatoorium,19|2,S,sg p,sanatooriumi
sanatoorium,19|2,S,sg ill,sanatooriumi
seenior,19|2,S,sg g,seeniori
seenior,19|2,S,sg p,seeniori
seenior,19|2,S,sg ill,seeniori
skorpion,19|2,S,sg g,skorpioni
skorpion,19|2,S,sg p,skorpioni
skorpion,19|2,S,sg ill,skorpioni
solaarium,19|2,S,sg g,solaariumi
solaarium,19|2,S,sg p,solaariumi
solaarium,19|2,S,sg ill,solaariumi
sootsium,19|2,S,sg g,sootsiumi
sootsium,19|2,S,sg p,sootsiumi
sootsium,19|2,S,sg ill,sootsiumi
staadion,19|2,S,sg g,staadioni
staadion,19|2,S,sg p,staadioni
staadion,19|2,S,sg ill,staadioni
staadium,19|2,S,sg g,staadiumi
staadium,19|2,S,sg p,staadiumi
staadium,19|2,S,sg ill,staadiumi
stanniol,19|2,S,sg g,stannioli
stanniol,19|2,S,sg p,stannioli
stanniol,19|2,S,sg ill,stannioli
stipendium,19|2,S,sg g,stipendiumi
stipendium,19|2,S,sg p,stipendiumi
stipendium,19|2,S,sg ill,stipendiumi
strontsium,19|2,S,sg g,strontsiumi
strontsium,19|2,S,sg p,strontsiumi
strontsium,19|2,S,sg ill,strontsiumi
stsenaarium,19|2,S,sg g,stsenaariumi
stsenaarium,19|2,S,sg p,stsenaariumi
stsenaarium,19|2,S,sg ill,stsenaariumi
stuudium,19|2,S,sg g,stuudiumi
stuudium,19|2,S,sg p,stuudiumi
stuudium,19|2,S,sg ill,stuudiumi
subsiidium,19|2,S,sg g,subsiidiumi
subsiidium,19|2,S,sg p,subsiidiumi
subsiidium,19|2,S,sg ill,subsiidiumi
sümpoosion,19|2,S,sg g,sümpoosioni
sümpoosion,19|2,S,sg p,sümpoosioni
sümpoosion,19|2,S,sg ill,sümpoosioni
tallium,19|2,S,sg g,talliumi
tallium,19|2,S,sg p,talliumi
tallium,19|2,S,sg ill,talliumi
terraarium,19|2,S,sg g,terraariumi
terraarium,19|2,S,sg p,terraariumi
terraarium,19|2,S,sg ill,terraariumi
territoorium,19|2,S,sg g,territooriumi
territoorium,19|2,S,sg p,territooriumi
territoorium,19|2,S,sg ill,territooriumi
toorium,19|2,S,sg g,tooriumi
toorium,19|2,S,sg p,tooriumi
toorium,19|2,S,sg ill,tooriumi
triitium,19|2,S,sg g,triitiumi
triitium,19|2,S,sg p,triitiumi
triitium,19|2,S,sg ill,triitiumi
